student_id,interests,experience_level,learning_mode,experience_level_encoded
STU03260,"Cloud Computing, Machine Learning",Beginner,Visual,0
STU03261,"Machine Learning, SQL, Deep Learning",Advanced,Reading,2
STU03262,Python,Beginner,Visual,0
STU03263,Software Development,Intermediate,Reading,1
STU03264,"Cloud Computing, Cybersecurity, Deep Learning",Advanced,Visual,2
STU03265,"DevOps, Software Development",Advanced,Reading,2
STU03266,Data Analytics,Intermediate,practical,1
STU03267,Data Science,Intermediate,Reading,1
STU03268,"Data Science, SQL, Web Development",Intermediate,practical,1
STU03269,"Machine Learning, Data Science, Data Analytics",Intermediate,practical,1
STU03270,"Cybersecurity, Python",Advanced,Visual,2
STU03271,"Cybersecurity, Cloud Computing",Intermediate,practical,1
STU03272,Artificial Intelligence,Advanced,Reading,2
STU03273,"SQL, Software Development",Intermediate,practical,1
STU03274,Artificial Intelligence,Beginner,Reading,0
STU03275,Artificial Intelligence,Intermediate,Reading,1
STU03276,Cloud Computing,Intermediate,Visual,1
STU03277,"Cloud Computing, Web Development",Intermediate,Visual,1
STU03278,"DevOps, Deep Learning",Beginner,Reading,0
STU03279,"Deep Learning, Cloud Computing",Beginner,Visual,0
STU03280,Artificial Intelligence,Intermediate,Visual,1
STU03281,"SQL, DevOps",Beginner,Reading,0
STU03282,Deep Learning,Advanced,Reading,2
STU03283,"Web Development, Deep Learning, SQL",Intermediate,Visual,1
STU03284,"Data Analytics, Machine Learning, Cloud Computing",Advanced,Reading,2
STU03285,"Deep Learning, DevOps, Cloud Computing",Advanced,practical,2
STU03286,Artificial Intelligence,Advanced,Visual,2
STU03287,"Machine Learning, Python",Intermediate,Visual,1
STU03288,"SQL, Data Analytics, Software Development",Intermediate,practical,1
STU03289,"Software Development, Machine Learning, DevOps",Beginner,practical,0
STU03290,Software Development,Beginner,practical,0
STU03291,Web Development,Intermediate,Visual,1
STU03292,Cybersecurity,Advanced,practical,2
STU03293,"Cloud Computing, Machine Learning, Artificial Intelligence",Beginner,practical,0
STU03294,"Cybersecurity, Artificial Intelligence, Data Analytics",Advanced,Visual,2
STU03295,SQL,Beginner,Reading,0
STU03296,"Cybersecurity, Cloud Computing, SQL",Beginner,practical,0
STU03297,Software Development,Beginner,Visual,0
STU03298,"DevOps, Data Science",Intermediate,practical,1
STU03299,Artificial Intelligence,Beginner,Reading,0
STU03300,"Python, Cloud Computing, Data Science",Beginner,Visual,0
STU03301,"Data Science, DevOps, SQL",Beginner,Visual,0
STU03302,"Artificial Intelligence, Web Development, Software Development",Advanced,Reading,2
STU03303,Web Development,Beginner,practical,0
STU03304,"DevOps, Deep Learning",Intermediate,practical,1
STU03305,DevOps,Advanced,practical,2
STU03306,"SQL, Data Analytics, Python",Advanced,Reading,2
STU03307,Cybersecurity,Intermediate,Reading,1
STU03308,"Software Development, Deep Learning",Intermediate,Reading,1
STU03309,Cloud Computing,Intermediate,practical,1
STU03310,"Cybersecurity, SQL, Software Development",Beginner,Reading,0
STU03311,Python,Intermediate,Reading,1
STU03312,"Machine Learning, Artificial Intelligence",Advanced,Visual,2
STU03313,Data Analytics,Beginner,Visual,0
STU03314,"Data Analytics, Software Development, Deep Learning",Intermediate,Reading,1
STU03315,"Software Development, Web Development, Machine Learning",Intermediate,Reading,1
STU03316,Machine Learning,Intermediate,Visual,1
STU03317,"Data Science, Cloud Computing, DevOps",Intermediate,practical,1
STU03318,"Machine Learning, Software Development, Python",Advanced,practical,2
STU03319,"Data Analytics, DevOps, Machine Learning",Advanced,Visual,2
STU03320,"Data Science, Cloud Computing, Python",Intermediate,practical,1
STU03321,SQL,Advanced,Visual,2
STU03322,Deep Learning,Advanced,practical,2
STU03323,"Data Analytics, Web Development, Machine Learning",Beginner,practical,0
STU03324,Machine Learning,Intermediate,Reading,1
STU03325,"Cloud Computing, SQL",Intermediate,practical,1
STU03326,"Web Development, DevOps",Advanced,Reading,2
STU03327,DevOps,Beginner,Visual,0
STU03328,"Software Development, DevOps",Beginner,Visual,0
STU03329,"Web Development, SQL, Data Science",Intermediate,practical,1
STU03330,"Artificial Intelligence, Python",Beginner,practical,0
STU03331,"Software Development, Web Development",Intermediate,Reading,1
STU03332,"Web Development, Cloud Computing",Beginner,practical,0
STU03333,"DevOps, Machine Learning, Data Science",Intermediate,practical,1
STU03334,"Artificial Intelligence, DevOps",Advanced,practical,2
STU03335,"Data Science, Data Analytics, Software Development",Beginner,Reading,0
STU03336,"Data Science, Python, Data Analytics",Advanced,practical,2
STU03337,"Software Development, Deep Learning, Cloud Computing",Beginner,practical,0
STU03338,DevOps,Beginner,practical,0
STU03339,Artificial Intelligence,Advanced,practical,2
STU03340,"Machine Learning, Python",Advanced,Reading,2
STU03341,Artificial Intelligence,Intermediate,practical,1
STU03342,"Cybersecurity, Data Analytics",Beginner,Reading,0
STU03343,"Python, Data Analytics",Advanced,practical,2
STU03344,"Artificial Intelligence, SQL, Data Analytics",Advanced,Visual,2
STU03345,Machine Learning,Intermediate,Reading,1
STU03346,"Data Analytics, Data Science",Intermediate,Reading,1
STU03347,"SQL, Artificial Intelligence",Intermediate,practical,1
STU03348,Machine Learning,Beginner,Visual,0
STU03349,"Artificial Intelligence, Cloud Computing",Intermediate,Reading,1
STU03350,"Deep Learning, Machine Learning",Beginner,Reading,0
STU03351,DevOps,Beginner,practical,0
STU03352,"Software Development, Web Development",Intermediate,practical,1
STU03353,Data Science,Advanced,practical,2
STU03354,SQL,Advanced,Reading,2
STU03355,"Data Science, Cybersecurity, Data Analytics",Intermediate,Reading,1
STU03356,"DevOps, Artificial Intelligence, Software Development",Beginner,practical,0
STU03357,SQL,Advanced,Reading,2
STU03358,Machine Learning,Advanced,practical,2
STU03359,SQL,Beginner,practical,0
STU03360,"Machine Learning, DevOps, SQL",Intermediate,Visual,1
STU03361,"Data Science, Python",Beginner,Visual,0
STU03362,"Data Analytics, SQL",Intermediate,Visual,1
STU03363,Data Science,Beginner,practical,0
STU03364,"Python, Artificial Intelligence, Deep Learning",Intermediate,Reading,1
STU03365,"Artificial Intelligence, Python, Cybersecurity",Intermediate,practical,1
STU03366,"DevOps, Deep Learning, Artificial Intelligence",Advanced,practical,2
STU03367,"Python, Deep Learning",Advanced,practical,2
STU03368,"Cloud Computing, Data Analytics, Web Development",Beginner,Reading,0
STU03369,"Data Science, Web Development, Deep Learning",Advanced,Reading,2
STU03370,Python,Intermediate,practical,1
STU03371,"Cloud Computing, Web Development, Cybersecurity",Intermediate,practical,1
STU03372,SQL,Intermediate,practical,1
STU03373,"Artificial Intelligence, SQL",Beginner,practical,0
STU03374,DevOps,Beginner,Visual,0
STU03375,Data Analytics,Advanced,Reading,2
STU03376,"Machine Learning, Cybersecurity",Intermediate,Reading,1
STU03377,"Deep Learning, Python, Web Development",Beginner,Visual,0
STU03378,"Artificial Intelligence, Python",Advanced,Reading,2
STU03379,"Cybersecurity, SQL",Intermediate,practical,1
STU03380,Machine Learning,Beginner,practical,0
STU03381,Data Science,Beginner,Visual,0
STU03382,Deep Learning,Beginner,Reading,0
STU03383,"Machine Learning, Cloud Computing",Advanced,Visual,2
STU03384,"Software Development, Cloud Computing, Cybersecurity",Advanced,practical,2
STU03385,Cloud Computing,Advanced,Reading,2
STU03386,"Cybersecurity, Deep Learning",Advanced,Reading,2
STU03387,"Web Development, Artificial Intelligence, Python",Beginner,practical,0
STU03388,"Machine Learning, Deep Learning, DevOps",Beginner,Reading,0
STU03389,Cybersecurity,Advanced,practical,2
STU03390,"Artificial Intelligence, Data Science, Software Development",Advanced,practical,2
STU03391,Cybersecurity,Intermediate,practical,1
STU03392,"Artificial Intelligence, Deep Learning",Advanced,Visual,2
STU03393,Data Analytics,Advanced,practical,2
STU03394,"Python, Deep Learning, Cybersecurity",Advanced,Reading,2
STU03395,"Data Science, SQL",Intermediate,practical,1
STU03396,Python,Beginner,Reading,0
STU03397,Artificial Intelligence,Beginner,Visual,0
STU03398,"Machine Learning, Software Development",Advanced,practical,2
STU03399,Machine Learning,Advanced,Visual,2
STU03400,"Web Development, Machine Learning, Python",Advanced,Visual,2
STU03401,"SQL, Web Development",Intermediate,Reading,1
STU03402,"Cybersecurity, Cloud Computing",Advanced,practical,2
STU03403,"SQL, Data Science, DevOps",Beginner,practical,0
STU03404,"Cloud Computing, Python, DevOps",Advanced,practical,2
STU03405,"Web Development, Machine Learning, Python",Intermediate,Reading,1
STU03406,Machine Learning,Advanced,Visual,2
STU03407,"Data Science, Cloud Computing",Advanced,Reading,2
STU03408,"Python, Software Development",Intermediate,practical,1
STU03409,"Cloud Computing, Data Analytics",Beginner,practical,0
STU03410,"Data Science, Cloud Computing, Machine Learning",Intermediate,Visual,1
STU03411,Cloud Computing,Intermediate,practical,1
STU03412,"SQL, Machine Learning, Cloud Computing",Advanced,Visual,2
STU03413,"Python, Cybersecurity, DevOps",Intermediate,Visual,1
STU03414,Data Science,Beginner,Visual,0
STU03415,Cloud Computing,Advanced,practical,2
STU03416,"Data Analytics, Cloud Computing",Intermediate,Reading,1
STU03417,"Cloud Computing, Cybersecurity",Intermediate,Reading,1
STU03418,"Machine Learning, Artificial Intelligence, Data Analytics",Beginner,practical,0
STU03419,"Web Development, Machine Learning, SQL",Beginner,Reading,0
STU03420,"Artificial Intelligence, Web Development, Cloud Computing",Intermediate,Reading,1
STU03421,"DevOps, Data Science",Advanced,Visual,2
STU03422,"Python, SQL, Web Development",Intermediate,Reading,1
STU03423,"Cloud Computing, Python",Intermediate,Visual,1
STU03424,"DevOps, Artificial Intelligence",Beginner,Reading,0
STU03425,"Data Science, Artificial Intelligence, Web Development",Advanced,practical,2
STU03426,"SQL, Artificial Intelligence, DevOps",Intermediate,Visual,1
STU03427,"Data Science, Web Development",Intermediate,Visual,1
STU03428,"Python, Deep Learning, Cloud Computing",Advanced,Reading,2
STU03429,Web Development,Advanced,Reading,2
STU03430,"Software Development, DevOps, Data Science",Beginner,practical,0
STU03431,Cybersecurity,Advanced,Visual,2
STU03432,"Python, Machine Learning",Advanced,Reading,2
STU03433,"Deep Learning, Machine Learning",Intermediate,Reading,1
STU03434,"Data Science, Data Analytics",Advanced,Reading,2
STU03435,"Software Development, Data Analytics",Beginner,Reading,0
STU03436,Data Science,Intermediate,Visual,1
STU03437,Cybersecurity,Beginner,Reading,0
STU03438,"Cybersecurity, SQL, Data Analytics",Beginner,practical,0
STU03439,"Artificial Intelligence, Data Science, Deep Learning",Advanced,practical,2
STU03440,Deep Learning,Intermediate,Visual,1
STU03441,SQL,Advanced,Reading,2
STU03442,"Software Development, Artificial Intelligence, SQL",Intermediate,Visual,1
STU03443,"Artificial Intelligence, SQL",Advanced,practical,2
STU03444,"Software Development, Web Development, DevOps",Advanced,Visual,2
STU03445,"Web Development, Cloud Computing",Intermediate,Reading,1
STU03446,"Artificial Intelligence, Data Science",Advanced,practical,2
STU03447,"Data Science, DevOps",Advanced,practical,2
STU03448,"Machine Learning, Cloud Computing, SQL",Beginner,Reading,0
STU03449,"DevOps, Data Analytics, Web Development",Intermediate,practical,1
STU03450,"Python, Data Science, Cloud Computing",Advanced,Reading,2
STU03451,"Artificial Intelligence, Deep Learning",Intermediate,practical,1
STU03452,Data Analytics,Intermediate,practical,1
STU03453,DevOps,Intermediate,Reading,1
STU03454,Data Analytics,Beginner,Visual,0
STU03455,"Deep Learning, Software Development",Beginner,Reading,0
STU03456,"DevOps, Deep Learning",Beginner,Reading,0
STU03457,DevOps,Advanced,Reading,2
STU03458,Cybersecurity,Beginner,Reading,0
STU03459,"Software Development, Data Science, Cloud Computing",Intermediate,practical,1
STU03460,"Data Analytics, Web Development, Artificial Intelligence",Advanced,practical,2
STU03461,"Python, Cybersecurity",Advanced,practical,2
STU03462,Cloud Computing,Intermediate,Reading,1
STU03463,"Software Development, Cybersecurity",Advanced,Reading,2
STU03464,DevOps,Advanced,Visual,2
STU03465,"Python, Machine Learning, Artificial Intelligence",Intermediate,practical,1
STU03466,"Cybersecurity, Python",Intermediate,practical,1
STU03467,"SQL, Web Development, Software Development",Intermediate,Reading,1
STU03468,"Software Development, Python",Intermediate,Reading,1
STU03469,Software Development,Beginner,Reading,0
STU03470,"Python, Deep Learning",Intermediate,Visual,1
STU03471,"Web Development, Software Development, Python",Advanced,Reading,2
STU03472,"Cloud Computing, Python",Advanced,practical,2
STU03473,"Software Development, Web Development",Beginner,practical,0
STU03474,"Web Development, DevOps",Beginner,Reading,0
STU03475,"Deep Learning, Cybersecurity, Software Development",Intermediate,practical,1
STU03476,Artificial Intelligence,Intermediate,Visual,1
STU03477,"Artificial Intelligence, Deep Learning",Beginner,practical,0
STU03478,"Artificial Intelligence, Machine Learning",Advanced,practical,2
STU03479,Data Analytics,Beginner,Visual,0
STU03480,"Web Development, DevOps, Software Development",Beginner,Reading,0
STU03481,"SQL, Machine Learning, Data Science",Advanced,practical,2
STU03482,Machine Learning,Beginner,Reading,0
STU03483,"Artificial Intelligence, DevOps, Software Development",Intermediate,Visual,1
STU03484,"SQL, DevOps",Advanced,Visual,2
STU03485,"Artificial Intelligence, Data Analytics, Python",Intermediate,Reading,1
STU03486,"SQL, Deep Learning",Intermediate,Reading,1
STU03487,Artificial Intelligence,Advanced,Visual,2
STU03488,DevOps,Intermediate,practical,1
STU03489,"SQL, Machine Learning",Advanced,Visual,2
STU03490,Cloud Computing,Intermediate,practical,1
STU03491,"Python, Data Analytics, DevOps",Beginner,practical,0
STU03492,"Artificial Intelligence, Cloud Computing, Deep Learning",Beginner,practical,0
STU03493,Web Development,Advanced,practical,2
STU03494,SQL,Advanced,Reading,2
STU03495,Cybersecurity,Advanced,Visual,2
STU03496,"Machine Learning, Web Development",Advanced,Reading,2
STU03497,"Data Science, Software Development",Beginner,Visual,0
STU03498,"Software Development, SQL, Artificial Intelligence",Intermediate,Reading,1
STU03499,Software Development,Advanced,Visual,2
STU03500,"Python, Cybersecurity",Beginner,Visual,0
STU03501,"SQL, Software Development, Cybersecurity",Beginner,Reading,0
STU03502,Artificial Intelligence,Beginner,Visual,0
STU03503,Artificial Intelligence,Intermediate,Reading,1
STU03504,"DevOps, SQL, Data Analytics",Beginner,Visual,0
STU03505,"Data Analytics, Data Science, Machine Learning",Advanced,Visual,2
STU03506,"SQL, Web Development, Artificial Intelligence",Intermediate,Reading,1
STU03507,"Deep Learning, Artificial Intelligence",Advanced,Reading,2
STU03508,Cybersecurity,Beginner,practical,0
STU03509,Data Analytics,Intermediate,practical,1
STU03510,"Software Development, Cloud Computing",Advanced,Reading,2
STU03511,"Cloud Computing, Deep Learning, Artificial Intelligence",Intermediate,Reading,1
STU03512,"Cloud Computing, SQL",Beginner,Visual,0
STU03513,"Machine Learning, Artificial Intelligence, Data Analytics",Beginner,practical,0
STU03514,"Data Analytics, Cloud Computing, Cybersecurity",Intermediate,practical,1
STU03515,Cybersecurity,Advanced,Reading,2
STU03516,"Python, Machine Learning",Advanced,Reading,2
STU03517,Data Science,Beginner,practical,0
STU03518,"Deep Learning, Python, Cybersecurity",Intermediate,Visual,1
STU03519,"Cybersecurity, Deep Learning",Beginner,practical,0
STU03520,SQL,Beginner,practical,0
STU03521,SQL,Advanced,Visual,2
STU03522,Deep Learning,Beginner,Visual,0
STU03523,"Artificial Intelligence, Data Science, Web Development",Intermediate,practical,1
STU03524,Data Analytics,Beginner,Reading,0
STU03525,"Cloud Computing, Web Development",Intermediate,Visual,1
STU03526,SQL,Intermediate,Reading,1
STU03527,"Cybersecurity, Cloud Computing, Python",Advanced,practical,2
STU03528,Web Development,Advanced,Reading,2
STU03529,"Web Development, SQL",Advanced,Visual,2
STU03530,"Machine Learning, Cybersecurity",Intermediate,Reading,1
